Archivo para el diccionario: !            2739
deathbed—would 1
deathlike    3
death—that 1
debated      1
debauchee    1
debaucheries 2
debaucheries—and 1
debauchery   9
debt         19
debts        3
decabrist    1
decadent     1
decanter     1
decay        6
decay?       1
decayed      2
decaying     1
deceased     14
deceit       3
deceitful    2
deceitfulness 1
deceive      9
deceived     20
deceiver     2
deceives     1
deceiving    4
december     2
decencies    1
decent       9
decently     3
deception    4
decide       37
decided      51
decided?     1
deciding     3
decision     28
decisions    2
decisive     3
deck         1
decked       2
declaimed    1
declaration  6
declare      14
declared     43
declares     1
declare—the 1
declaring    7
decline      3
declined     2
declining    1
decoction    2
decomposition 6
decorated    1
decoration   2
decorous     1
decorum      3
decree       1
decreed      2
decrees      1
decrepit     3
dedans       1
dedicate     1
dedication   1
deduces      1
deductible   1
deduction    1
deed         13
deeds        9
deeds?       2
deemed       1
deep         32
deepest      3
deeply       13
defeat       1
defect       3
defective    3
defects      1
defend       27
defended     3
defender     3
defending    1
defense      51
defenseless  2
defenselessness 1
defer        1
deferred     1
defiance     7
defiant      6
defiantly    3
deficit      1
defile       2
defiling     1
define       1
defined      2
definite     11
definitely   5
definition   1
deformed     2
defraud      1
defying      1
degenerate   1
degradation  10
degrade      2
degraded     7
degrading    8
degree       9
degrees      15
dehors       1
dehors_      1
dei_         1
deign        1
deigned      5
deignest     1
deigns       2
dejected     8
dejection    4
dejection?   1
delay        10
delayed      2
delaying     1
deletions    1
deliberate   1
deliberated  3
deliberately 12
deliberating 1
deliberation 3
delicacy     8
delicate     8
delicately   2
delicious    1
delight      31
delight?     1
delighted    38
delighted—and 1
delightful   4
delightfully 1
delights     1
delirious    11
delirious?   1
delirium     16
delivered    3
deliverer    1
delivering   1
delivers     1
delusion     3
delusion—because 1
demand       6
demanded     2
demeanor     1
demon        8
demonstrations 1
demonstrative 1
demoralizing 1
demur        1
demurely     1
denial       3
denied       9
dentist      1
dents        1
deny         17
denying      7
depart       7
departed     1
departed?    1
departing    3
department   3
departments  1
departs      1
departure    8
depend       5
depended     7
dependent    6
dependents   2
depends      5
depict       1
depicted     1
deplore      1
depraved     3
depravity    2
deprecating  1
depreciated  1
depreciation 1
depress      1
depressed    14
depressed—depressed 1
depression   6
deprive      2
deprived     2
deprives     1
depriving    2
depth        6
depths       10
deputy       4
der          12
deranged     3
derangement  1
derided      1
derision     2
derisively   1
derivative   3
derive       1
derived      2
dernidov     1
descend      1
descended    2
descending   1
describe     17
describe?    1
described    38
describes    2
describing   11
description  4
descriptions 1
desert       9
deserted     8
deserve      14
deserve?     1
deserved     10
deserves     1
design       14
designated   1
designs      2
desire       34
desired      16
desires      14
desires?     1
desiring     2
desirous     2
desist       1
desk         2
despair      43
despair?     1
despairing   3
despairingly 1
despair—for 1
desperate    19
desperately  5
desperation  1
despicable   3
despise      31
despised     15
despises     5
despising    1
despite      1
despondency  2
despondent   1
despondently 1
despotic     2
despotism    1
dessert      2
destination  1
destined     3
destiny      15
destitute    2
destitution  3
destroy      22
destroyed    11
destroyed_   1
destroying   3
destruction  10
destructive  2
detach       1
detail       26
detailed     2
details      32
detained     4
detect       1
detected     5
detected?    1
detection    1
detective    1
detectives—a 1
deter        2
determination 8
determine    5
determined   21
deterrent    1
detest       2
detested     3
detriment    1
deuce        1
develop      2
developed    6
developing   2
development  6
develops     1
devil        72
devil?       2
devilish     1
devilishly   1
devilry      1
devils       12
devil—a    1
devote       1
devoted      12
devotion     9
devotional   2
devour       5
devoured     2
devourers    1
devouring    1
devours      1
devout       7
devoutly     2
devoutness   1
diable       2
diabolical   4
diagnose     2
diagnosed    1
diamond      2
dice         1
dictated     2
dictates     1
dictionary   1
did          773
diderot      10
diderot?     1
didn         221
didst        43
didst?       2
die          53
died         49
dies         6
dietary      1
dieu         1
differ       2
difference   16
differences  1
different    77
differently  6
differently? 1
difficult    29
difficulties 3
difficulty   15
diffidence   1
diffusely    1
dig          1
diggers      1
digging      1
dignified    15
dignity      33
digress      1
dikanka_     1
dilapidated  1
dilettanti   2
dimensions   2
diminish     2
diminished   1
diminishing  1
dimly        2
dimmer       1
din          1
dine         7
dined        2
dined?       1
dining       9
dinner       37
dinner?      1
dinners      2
dinner—we  1
diocesan     2
diogenes     1
diplomacy    1
diplomat     1
diplomatic   1
dipped       1
direct       15
directed     1
direction    9
direction?   1
directions   6
directly     62
directness   1
director     1
dirge        1
dirt         7
dirtier      1
dirty        16
disabled     1
disadvantage 1
disagree     2
disagreeable 1
disagreed    2
disappear    5
disappearance 3
disappeared  15
disappoint   1
disappointed 4
disappointing 1
disapproval  1
disastrous   1
disavowal    1
disbelief    3
disbelief—is 1
disbelieve   4
disbelieved  1
discard      1
discarded    1
discerned    2
discernible  1
discerning   1
discerns     1
discharge    3
discharged   5
disciples    2
discipline   2
disclaim     2
disclaimer   3
disclaimers  1
disclose     1
discomfiture 1
discomfort   1
disconcerted 10
disconnected 3
disconnectedly 6
disconsolately 1
discontinue  1
discord      3
discordant   1
discount     1
discourse    2
discover     5
discovered   7
discovers    1
discovery    3
discreditable 3
discreditably 1
discredited  1
discreet     2
discreetly   3
discriminate 1
discuss      1
discussed    3
discussing   4
discussion   7
discussions  2
disdain      3
disdained    4
disdainful   5
disdainfully 3
disease      17
diseased     1
diseases     1
disgrace     31
disgrace?    2
disgraced    3
disgraceful  13
disguise     1
disgust      10
disgusted    2
disgusting   1
disgusts     1
dish         2
disheartened 1
dishes       2
disheveled   2
dishonest    4
dishonestly  1
dishonesty   2
dishonor     4
dishonorable 11
dishonorably 1
dishonored   5
dishonoring  2
disillusioned 1
disillusionment 1
disillusionment—still 1
disintegrated 1
disinterested 1
disinterestedness 2
disjointed   1
disk         1
dislike      10
disliked     17
dislikes     1
dismal       1
dismay       4
dismayed     2
dismiss      5
dismissed    5
dismisses    1
dismissing   3
disobedience 1
disobedient  1
disobedient—and 1
disorder     7
disorder?    1
disordered   2
disorderly   4
disown       1
disparagement 1
disparity    1
dispatch     1
dispatched   1
dispel       1
dispersed    1
dispirited   1
display      3
displayed    5
displaying   5
displays     1
displeased   2
displeasure  1
disposal     5
dispose      2
disposed     5
disposition  4
disproved    1
disputandum_ 1
dispute      9
disputed     1
disputes     5
disputing    1
disregarding 1
disreputable 1
disrespect   1
disrespectful 1
disrespectfully 1
dissatisfied 3
dissecting   1
dissension   2
dissensions  1
dissertation 1
dissipate    1
dissipated   4
dissipation  5
dissolute    1
dissolved    5
dissolving   1
dissuade     1
dissuaded    1
distance     27
distant      5
distinct     5
distinction  6
distinctions 3
distinctly   15
distinctness 1
distinguish  1
distinguished 14
distort      2
distorted    9
distorting   1
distract     1
distracted   5
distractedly 1
distracting  1
distracts    1
distress     12
distressed   11
distresses   1
distressing  1
distribute   6
distributed  8
distributing 7
distribution 6
distributor  1
district     18
distrust     3
distrusted   1
distrustful  2
distrustfulness 1
disturb      10
disturbance  5
disturbances 1
disturbed    2
disturbing   5
disturbs     1
ditch        5
ditches      1
dived        1
diversion    7
divert       4
diverted     2
diverting    2
divide       1
divided      9
dividing     1
divine       9
divined      4
divining     1
divinity     6
division     3
divorced     1
dmitri       371
dmitri?      6
dmitri—despises 1
dmitri—they 1
dmitrovsky   1
do           860
do?          9
doctor       132
doctor?      1
doctored     1
doctors      14
doctrine     4
doctrines    2
document     13
documentary  2
documents    4
dodges       1
doer         1
doers        2
does         146
doesn        80
does—i     1
dog          74
dog?         4
doggerel     3
doglike      1
dogma        1
dogs         11
dogs—all—all 1
doing        104
doing?       4
doings       4
doles        2
dolorosa     1
dolt         2
domain       3
domes        1
domestic     3
dominate     2
dominated    1
domination   1
domination—something 1
domineers    1
domini       1
dominion     1
don          774
donate       3
donation     2
donations    15
donc         1
done         137
done?        6
donors       1
doom         2
doomed       1
door         155
door?        3
doors        7
doorway      10
dosed        1
doses        1
dost         7
dostoyevsky  3
doth         3
double       8
doubled      5
doubles      1
doubt        96
doubted      3
doubtful     3
doubting     1
doubtless    1
doubts       13
doubt—under 1
dove         1
dove?        1
doves—let  1
down         443
down?        9
downcast     4
downfall     3
downloading  1
downright    3
downstairs   9
downstairs?  1
downwards    4
dowry        10
doze         1
dozed        2
dozen        12
dozens       1
dozing       1
dr           2
drag         6
dragged      11
dragging     1
dragon       1
dragon?      2
drained      1
drama        1
dramatic     1
dramatically 2
drank        16
draught      1
draw         19
drawer       4
drawers      3
drawing      25
drawled      10
drawling     1
drawn        21
draws        2
dread        15
dreaded      7
dreadful     19
dreadfully   11
dreadfully?  2
dreading     1
dread—     1
dread—for  1
dream        71
dream?       1
dreamed      9
dreamer      2
dreamily     5
dreaming     11
dreams       28
dreamt       3
dreamy       2
dream—it   1
dreary       3
drench       1
drenched     2
dress        21
dressed      43
dresses      2
dressing     11
dressmaker   1
dressy—top 1
dress—     1
drew         26
dried        8
drill        1
drink        60
drink?       1
drinking     24
drinking?    1
drinks       2
drink—is   1
dripping     4
drive        23
driveling    2
driven       20
driver       12
driver?      1
drivers      4
drives       3
driving      17
drone        1
drop         21
dropped      28
dropping     5
drops        3
dropsy       1
drove        26
drown        3
drowning     1
drowsiness   2
drowsy       1
drum         1
drummed      1
drunk        88
drunk?       3
drunkard     4
drunkards    2
drunken      33
drunkenness  10
drunkenness—that 1
dry          11
dry?         1
drying       1
dryly        4
du           2
dubiously    1
duck         1
due          29
duel         21
duel_        1
dueling      2
duels        1
dull         12
duller?      1
dumb         10
dumbfounded  2
dumbly       1
dun          1
dungeons     2
dupe         1
duration     1
during       61
dusk         5
dust         3
duties       10
dutiful      2
duty         40
dwarfish     1
dwell        1
dweller      1
dwelling     3
dwelt        1
dyed         1
dying        25
dying—had  1
dyspeptic    1
d—         1
d�charge_    1
d�luge_      1
e            26
each         86
each—only  1
each—that  1
eager        20
eagerly      13
eagerness    8
eagle        1
eagles       1
ear          12
earlier      7
earliest     4
early        29
earn         3
earned       6
earnest      24
earnest?     1
earnest_     2
earnestly    9
earnestness  2
earnest—   1
ears         22
earth        133
earth?       3
earthly      20
earthy       1
earth—and  1
earth—rulers 1
earth—that 1
ease         10
easier       6
easiest      2
easily       10
east         7
easter       6
easy         26
eat          20
eaten        9
eating       10
eavesdropping 1
ebook        12
ebooks       9
eccentric    3
ecclesiastic 2
ecclesiastical 5
ecclesiastics 1
ech          8
echo         2
echoed       5
echoing      1
economically 1
economist    1
economizing  1
ecstasy      21
ecstatic     6
ecstatically 7
edge         5
edged        3
edification  1
edifice      4
edifying     3
edition      2
editions     4
editors      1
educate      2
educated     12
educating    1
education    24
educational  1
edwards      1
efface       2
effaced      1
effacement   1
effect       26
effective    3
effects      2
effectual    1
effect—    1
effect—all 1
efficient    1
effort       16
efforts      10
effrontery   1
effusive     1
effusively   3
egged        3
egging       2
eggs         3
ego          1
egoism       2
egoist       2
egoistic     1
egoists      1
egypt        3
egyptian     1
egypt—and  1
eh           7
eh?          22
eight        34
eighteen     9
eighteenth   1
eighty       3
ein          1
eisenschmidt 1
either       81
either?      2
ejaculated   1
ejected      1
ekaterinenburg 1
elaborate    1
elaborated   1
elaborately  1
elbow        5
elbows       5
elder        207
elder?       2
elderly      8
elders       21
eldership    2
eldest       7
elect        8
elect?       1
elected      1
electrified  1
electronic   27
electronically 2
elegance     1
elegant      1
elegantly    1
element      5
elemental    1
elementary   2
elements     6
elevated     1
elevating    1
elevation    1
eleven       20
elicited     1
elijah       1
eliminated   1
eliseyev     2
elm          2
elope        2
elopement    3
eloquence    9
eloquent     3
else         117
else?        8
elude        1
email        3
emanation    1
emancipating 1
emancipation 6
emasculate   3
embankment   1
embarrassed  7
embarrassed—god 1
embarrassment 5
embellishments 1
embers       1
embittered   1
embitters    1
embrace      12
embraced     5
embraces     2
embracing    9
embroidered  1
emergencies  2
emergency    4
emergency?   1
emotion      25
emotional    1
emotions     1
emperor      3
emphasis     4
emphasize    1
emphasizing  2
emphatic     3
emphatically 17
empire       1
empirical    1
employ       1
employed     3
employee     1
employees    2
employers    2
employing    1
empress      1
emptied      7
empty        17
emptying     1
enable       2
enabled      1
enacted      1
encamped     1
enchanted    6
enchantress  5
enclosed     2
encoding     1
encountering 1
encounters   1
encourage    1
encouraged   6
encouragement 1
encouraging  1
encroach     1
encroaching  1
end          147
end?         6
end_         1
endearments  1
ended        26
ending       4
endless      2
endlessly    1
endowed      2
ends         10
endurance    3
endure       30
endured      3
endured?     1
enduring     2
enemies      18
enemy        12
energies     2
energy       7
enfin_       1
enfolded     1
engaged      9
engagement   5
english      5
englishman   1
englishmen   1
engravings   2
enigma       4
enigmatic    7
enigmatically 1
enjoy        9
enjoyed      4
enjoying     4
enjoyment    5
enlarge      2
enlightened  5
enlightenment 4
enormous     1
enough       117
enough—but 2
enraged      3
enrich       1
ensign       2
enslave      1
enslaved     1
ensnared     1
ensuring     1
enter        24
entered      52
entering     20
enterprise   3
enterprises  1
enterprising 1
entertain    5
entertained  5
entertainment 2
entertainments 2
enthusiasm   10
enthusiast   1
enthusiastic 6
enthusiastically 6
enticed      1
enticing     1
entirely     25
entitled     4
entitling    1
entity       3
entrance     19
entreat      3
entreated    6
entreaties   5
entreating   1
entreats     1
entreaty     5
entrusted    7
entry        1
enumerated   1
enunciated   1
envelope     83
envelope?    3
envelopes—one 1
envelope—they 1
envied       3
envious      6
environment  6
envy         7
envying      1
epaulettes   1
epigram      1
epigrams     1
epilepsy     4
epileptic    13
epileptics   1
epileptics—messengers 1
epilogue     3
episode      11
epistle      3
epitaph      1
epitome      1
epoch        3
epoch—that 1
equal        20
equality     4
equally      5
equals       1
equanimity   1
equation     1
equations    1
equipment    3
er           1
eradicate    1
erased       1
erect        4
erection     1
errand       2
errands      1
erring       3
error        6
errors       2
erudition    1
escapade     3
escape       36
escaped      13
escape—a   1
escaping     3
escort       3
escorted     3
especially   89
especially—and 1
especially—often 1
essence      1
essential    21
essentially  1
est          13
establish    2
established  17
establishment 1
estate       9
estates      4
estate—was 1
esteem       3
esteemed     6
esteeming    1
esteems      1
esther       1
esthetic     2
esthetically 1
estimable    1
estrange     1
et           6
etc          6
etcetera     2
eternal      20
eternity     2
eternity?    1
etext        2
ethereal     1
ethics       2
ethics?      2
etiquette    1
euclid       3
euclidian    4
europe       6
europe?      1
european     10
europeans    2
evading      1
evangelical  1
evasions     1
evasively    3
eve          11
even         644
even?        1
evening      103
evening?     1
evenings     3
evening—though 1
evenly       3
event        10
events       11
event—it   1
even—have  1
ever         181
ever?        3
everlasting  12
everlastingly 1
every        435
everybody    16
everyday     2
everyone     1
everything   259
everything?  1
everything— 1
everything—even 1
everything—every 2
everything—everything 1
everywhere   20
ever—he    1
ever—his   1
ever—katerina 1
evidence     134
evidence?    1
evidence—the 1
evident      25
evidently    44
evil         44
evil?        2
evildoer     1
evinced      1
evinces      1
evoked       1
evolved      1
ex           1
exact        9
exacting     1
exactly      34
exactly?     2
exactness    1
exaggerate   2
exaggerated  9
exaggerating 4
exalt        1
exaltation   2
exalted      6
examination  22
examine      8
examined     19
examining    10
example      9
example?     1
examples     2
exasperate   1
exasperated  8
exasperation 1
exceed       1
exceedingly  6
excelled     1
excellency   11
excellent    26
except       52
excepting    2
exception    3
exceptional  9
exceptionally 2
exceptions   2
excess       5
excessive    6
excessively  1
exchange     2
exchanged    8
excited      48
excitedly    3
excitement   45
exciting     3
exclaim      6
exclaimed    72
exclaiming   8
exclaims     2
exclamation  6
exclamations 12
exclude      2
excluded     1
excluded?    1
exclusion    3
exclusion?   1
exclusively  1
excommunicate 1
excommunication 1
excommunication? 1
excrement    1
excusable    1
excuse       29
executed—a 1
execution    6
executive    2
exemplary    1
exempt       2
exercise     6
exercised    1
exerted      2
exerting     1
exertions    3
exhaust      1
exhausted    27
exhausting   1
exhaustion   4
exhaustively 1
exhilarated  1
exhortation  4
exhortations 3
exhorted     2
exile        7
exiled       1
exist        27
exist?       2
existait     1
existe       2
existed      12
existence    26
existent     3
existing     3
exists       10
expand       1
expansive    5
expect       31
expect?      1
expectant    4
expectation  18
expectations 5
expected     43
expected—  1
expecting    38
expects      2
expedition   1
expend       1
expense      15
expenses     5
expensive    5
experience   7
experienced  6
experiences  1
expert       3
experts      9
expiate      3
expiated     1
expire       1
explain      58
explained    43
explained_   1
explained—but 1
explaining   5
explains     1
explain—   2
explanation  24
explanations 1
explode      1
exploit      4
exploits     4
explore      2
explosion    1
exporting    1
expose       1
exposed      1
exposing     1
exposition   1
exposure     1
expound      1
expounded    1
express      18
expressed    30
expresses    1
expressing   2
expression   70
expression?  1
expressions  1
expressive   1
expressly    3
exquisite    2
exquisitely  1
extant       1
extending    1
extension    1
extent       9
extenuates   1
extenuating  1
external     5
externally   1
extinct      1
extinguished 2
extort       1
extortionate 1
extra        2
extract      2
extraneous   1
extraordinarily 8
extraordinary 50
extreme      18
extremely    31
extremes     6
eye          32
eyebrows     1
eyed         2
eyeing       1
eyelash      1
eyelashes    1
eyes         317
eyes?        2
eyes—      1
eyes—a     1
eyes—so    1
eyes—told  1
e—ech      2
f            10
f3           1
fable        1
fabric       1
fabrication  1
face         390
face?        7
faced        11
faces        22
face—half  1
face—what  1
facility     1
facing       16
fact         189
factories    1
factors      1
facts        36
facts?       1
fact—and   1
fact—established 1
fact—takes 1
fact—that  1
fact—the   1
fact—we    1
faculties    6
faculty      5
faded        3
fagging      1
fail         10
failed       16
failing      3
failure      2
fain         1
faint        11
fainted      3
faintest     5
fainting     5
faintly      1
fair         22
fairbanks    2
fairly       13
fairs        3
fairy        1
faisait      1
fait         1
fait?        1
faith        91
faith?       5
faith_       1
faithful     10
faithlessness 4
faithlessness—not 1
falcon       4
fall         55
fall?        2
fallen       20
falling      17
falls        8
false        20
false?       2
falsehood    4
falsely      2
falseness    1
falsetto     2
false—those 1
falsity      2
faltered     19
faltering    4
fame         2
familiar     12
familiarity  3
familiarly   2
families     4
family       73
family?      3
family—an  1
famished     1
famous       16
famusov      1
fanatic      3
fanatical    1
fanatically  1
fanaticism   1
fanatics     1
fancied      29
fancied—just 1
fancied—that 1
fancies      4
fanciful     4
fancy        53
fancy?       1
fancying     6
fantastic    15
fantastical  2
fantasy      4
fantasy?     1
far          109
far?         2
farce        6
fare         3
fared        1
farewell     14
farmer       2
faro         2
faro?        1
farther      8
farthest     3
farthing     14
farthings    3
fascinate    4
fascinated   7
fascinating  5
fascination  1
fashion      15
fashionable  7
fashioned    6
fast         17
fast?        1
fastened     8
fastening    2
fastidiousness 1
fasting      10
fasts        3
fasts?       1
fat          9
fatal        40
fate         32
fated        2
fateful      6
fates        1
fate—that  1
father       777
father?      14
father?—that 1
father_      1
fatherly     1
fathers      44
fathers?     3
father—a   2
father—fyodor 1
father—it  1
father—mother 1
father—my  1
father—that 1
fathomed     2
fathomless   1
fatigue      2
fatigued     3
fatiguing    1
fattened     1
faudrait     2
fault        30
faults       1
faust        1
favor        24
favor?       2
favorable    12
favorably    2
favorite     9
favors       3
fawned       1
fawning      2
fear         62
feared       3
fearful      20
fearfully    15
fearing      3
fearless     1
fearlessly   2
fearlessness 1
fears        3
fear—oh    1
fear—which 1
feast        11
feast?       1
feasted      3
feasting     1
feasting?    1
feasts       2
feat         1
feather      1
feature      6
features     2
february     4
fed          3
federal      2
fedosya      1
fedotovs     1
fee          8
feeble       7
feebleness   1
feebly       1
feed         11
feeding      1
feeds        3
feel         106
feeling      145
feeling?     1
feelings     44
feelings?    1
feeling—i  1
feels        5
fees         4
feet         69
feet?        1
feet—not   1
feigning     2
fell         82
felled       1
fellow       66
fellows      14
fellowship   1
felt         196
female       8
female?      1
feminine     10
femmes       1
fenardi      3
fence        40
fences       3
fenya        64
fenya?       1
ferapont     36
ferment      1
ferocious    1
ferociously  1
ferocity     3
ferocity—they 1
fertile      1
fervent      4
fervently    5
fervor       5
festering    1
festival     1
fetch        9
fetter       1
fetyukovitch 55
feud         2
fever        26
fevered      1
feverish     9
feverishly   4
fevers       1
fever—     1
fever—and  1
few          68
fewest       1
fib          2
fibbing      2
fichu        1
ficial       1
fickle       3
fiction      3
fiddle       1
fiddles      1
fidelity     2
fidgeted     1
fidgetiness  1
fido         2
fie          2
field        2
fields       6
fiend        1
fiendishly   1
fierce       13
fiercely     4
fiercest     2
fiery        1
fifteen      60
fifth        2
fifties      2
fifty        17
fight        9
fight?       1
fighting     7
fights       1
figurative   1
figuratively 1
figure       24
figures      1
figure—the 1
filch        1
file         5
filename     1
filenames    1
files        2
filial       2
fill         2
filled       20
filles_      1
filling      5
filth        3
filthy       14
final        12
finale       1
finally      20
finance      1
financial    2
find         157
finding      11
finds        3
fine         38
finery       4
finest       1
finger       39
finger?      1
fingering    2
fingers      35
finger—but 1
fini_        1
finis        1
finish       24
finished     40
finishes     1
finishing    3
finland      1
fire         39
fired        11
fires        4
fire—a     1
firing       4
firm         25
firmament    2
firmly       45
firmness     3
first        382
first?       2
firstborn    1
first—a    1
first—he   1
first—the  1
fish         16
fishermen    2
fishery      1
fishing      2
fist         20
fists        4
fit          63
fitness      1
fits         14
fitted       2
fitting      3
fit—       1
fit—and    1
fit—with   1
fit—‘you 1
five         125
fix          4
fixed        41
fixedly      1
fixity       2
fizzle       2
flagellants  2
flagging     1
flakes       1
flame        3
flamed       3
flames       1
flaming      1
flapping     1
flare        1
flared       3
flash        7
flashed      19
flashing     18
flask        2
flat         8
flatly       2
flats        1
flatter      1
flattered    3
flattering   1
flattery     1
flax         1
flaxen       1
flay         2
flayed       2
fleeting     2
flesh        7
fleshly      3
fleshy       2
flew         43
flies        4
flight       3
flights      1
flinch       1
flinching    1
fling        7
flinging     11
flings       1
flint        2
flitted      2
flitting     2
floated      6
floating     1
flock        15
flock?       1
flocked      5
flocking     2
flog         2
flogged      4
flogging     1
flood        1
flooding     1
floor        55
floor?       4
flooring     1
flopped      1
flopping     1
flourish     2
flourished   3
flow         1
flowed       2
flower       7
flowers      22
flowing      4
flown        3
flows        1
fluctuating  1
fluently     1
fluffy       1
flung        46
flunkey      4
flurried     1
flush        4
flushed      22
flushing     9
flustered    1
flutter      1
fluttered    1
fly          30
flying       22
foam         1
foaming      2
foe          1
foes         2
foggy        1
foi_         1
fold         2
folded       8
folding      2
folk         1
folks        5
follies      1
follow       36
followed     48
followed?    1
followed—one 1
following    22
follows      5
folly        3
folly_       1
foma         8
fomitch      2
fond         73
fondants     4
font         1
food         5
fooh         1
fool         51
fool?        2
fooled       2
foolery      6
foolery—it 1
fooling      3
foolish      23
foolishly    2
foolishness  12
fools        9
foot         49
footed       3
footing      11
footman      3
footnotes    2
footsteps    4
for          3427
for?         47
forage       1
forbade      2
forbid       7
forbid?      1
forbidden    9
forbidding   2
forbid—yet 1
force        27
force?       1
forced       21
forces       1
forcibly     3
forcing      3
foreboding   3
forebodings  1
forefathers  1
forefinger   1
forego       2
foreground   1
forehead     25
foreign      6
foreigner    2
foreigners   2
foreigner—just 1
foreman      1
foremost     4
foresaw      12
foresee      5
foreseeing   5
foreseen     7
foreseen—that 1
foresight    4
forest       12
forester     14
forests      1
foretell     2
foretelling  1
foretold     5
forgave      4
forge        1
forget       61
forgetful    1
forgetfulness 2
forgets      2
forgetting   17
forgive      150
forgive?     4
forgiven     17
forgiveness  25
forgiveness? 1
forgiveness—‘it 1
forgiven—  1
forgives     2
forgiving    3
forgot       25
forgot?      1
forgotten    79
forgotten?   2
forgotten—one 1
forgot—    1
fork         1
form         28
form?        2
formal       6
formalities  5
formally     1
format       4
formats      3
formed       16
former       24
formerly     6
formidable   3
forming      1
forms        3
formula      1
formulate    3
formulated   4
fornication  1
forsaken     2
forsaking    1
forsooth     1
forth        26
forth?       1
forties      2
fortieth     1
fortify      1
fortitude    3
fortnight    19
fortress     2
fortunate    5
fortunately  4
fortune      18
fortune?     1
fortunes     2
forty        25
forward      55
foster       1
fostered     1
fostereth    1
fought       5
foul         1
fouled       1
foulness     1
found        129
found?       1
foundation   33
foundations  6
founded      14
foundered    1
founders     4
founding     1
foundling    2
foundry      1
four         90
fourteen     15
fourteen—that 1
fourth       12
four—no    1
fowl         2
fowls        1
fox          1
fragment     1
fragmentary  1
fragments    3
fragrance    3
frail        1
frame        6
frames       3
framework    1
france       3
frank        3
frankly      6
frankness    6
frantic      15
frantically  13
franz        1
fraternity   2
fraud        5
fraud?       1
fraudulently 1
fraught      1
frayed       1
freak        1
freckled     2
free         42
free?        2
freed        1
freedom      52
freedom?     2
freely       11
freer        1
freethinker  1
freethinkers 1
freethinking 1
freeze       1
freezes      1
freezing     1
french       13
frenchman    4
frenchmen    1
frenzied     12
frenzy       20
frequent     4
frequently   7
fresh        17
fresher      1
freshness    1
fret         2
fretted      4
fretting     6
freude_      1
friday       3
fried        2
friend       65
friendly     12
friends      62
friends?     2
friendship   5
fright       13
frighten     11
frightened   47
frightened?  1
frightful    1
frightfully  5
frigid       3
frill        1
frivolity    5
frivolous    19
frivolously  1
fro          9
frock        3
from         1488
from?        8
from—ah    1
from—somewhere 1
from—what  1
front        18
frontier     2
fronts       1
frost        12
frosty       1
frottait     1
frowned      16
frowned—it 1
frowning     17
frowns       1
frozen       12
fruit        4
fruitful     1
fruits       2
frying       1
fuel         1
fulfill      4
fulfilled    7
fulfillment  1
full         102
fuller       1
fullest      2
fullness     3
fully        32
fumbled      1
fumbling     2
fumed        1
fumes        2
fuming       1
fun          11
fundamental  7
funds        2
funeral      12
funk         2
funking      1
funnier      1
funny        13
funny?       1
fur          5
furious      13
furious?     1
furiously    11
furnish      3
furnished    7
furnishing   1
furniture    6
furore       1
further      18
fury         23
fuss         6
fuss?        1
fussed       2
fussing      5
fussy        1
fut          1
future       54
future?      2
future—that 2
fyodor       302
fyodorovitch 327
fyodorovitch? 14
fyodorovitch—be 1
fyodorovitch—such 1
fyodorovitch—to 1
fyodorovna   2
f�_          3
ga           2
gabbled      1
gain         15
gain?        2
gained       18
gaining      3
gains        3
gain—if    1
gait         5
galilee      5
gallant      2
gallantly    1
gallery      6
gallop       4
galloped     6
galloping    7
gallows      1
gambler      1
game         17
games        4
gander       1
gaps         1
garb         1
garden       85
garden?      1
gardens      3
garden—the 1
garment      1
garments     1
garnett      1
garret       8
garter       1
gasp         4
gasped       10
gasping      6
gasps        1
gate         40
gate?        3
gates        17
gateway      2
gather       2
gathered     18
gatherer     1
gathering    8
gauged       1
gauze        1
gave         138
gay          10
gayety       5
gayly        14
gaze         6
gazed        29
gazes        1
gazing       16
gbnewby      1
geese        5
geist_       4
general      64
generalities 1
generally    7
generals     1
generation   7
generations  5
generations? 1
generation—to 1
generosity   11
generous     26
generously   6
generously— 2
geneva       3
genially     1
genius       3
gennesaret   1
genteel      3
gentility    1
gentle       24
gentlefolk   1
gentleman    41
gentlemanly  6
gentlemen    197
gentlemen?   11
gentlemen—mitya 1
gentlemen—smerdyakov 1
gentlemen—this 1
gentleness   3
gently       20
gentry       1
genuine      18
genuinely    17
genuineness  3
geological   2
geometrical  1
geometricians 1
geometry     2
geranium     1
german       13
germans      1
germany      1
gesticulating 3
gesture      10
gestures     5
get          269
gets         7
getting      54
ghenghis     1
ghost        2
ghost?       1
ghosts       2
gi           1
giant        1
giants       1
gibes        1
gibing       1
giddiness    1
giddy        2
gift         10
gift?        1
gifted       1
gifts        2
gifts?       1
giggle       1
giggling     1
gilt         1
gingerbread  1
girl         80
girl?        2
girlish      1
girls        54
girt         1
gist         2
give         318
give?        1
given        129
given—to   1
gives        15
giving       33
glad         73
glad?        1
gladden      1
gladdened    2
gladly       6
gladness     12
glafira      2
glance       19
glanced      11
glances      5
glancing     5
glaring      2
glass        64
glass?       1
glasses      11
gleam        9
gleamed      8
glee         3
gleefully    4
glimpse      3
glistened    1
glistens     1
glittered    3
glittering   4
gloat        2
gloating     1
gloom        2
gloomily     12
gloomy       29
gloriam      1
glorification 1
glorified    1
glorify      2
glorifying   3
glorious     5
glory        26
glory—that 1
gloss        1
gloved       1
